Selection	High Freq (Hz)	File Offset (s)	filename	duration	marginals
1304	41.6	62151.2794	nn04c_20180308_000000.wav	8.236	
1305	45.4	62725.3415	nn04c_20180308_000000.wav	6.186	
1306	34.7	63286.6955	nn04c_20180308_000000.wav	6.745	
1307	32.2	63785.441	nn04c_20180308_000000.wav	7.491	
1308	44.8	68759.2919	nn04c_20180308_000000.wav	6.447	
1309	31.5	69697.0061	nn04c_20180308_000000.wav	4.025	
1310	35.5	62984.2732	nn04c_20180415_000000.wav	3.652	
1311	38.8	73994.7578	nn04c_20180415_000000.wav	4.211	
1312	51	56167.1041	nn04c_20180516_000000.wav	6.205	marginal
1313	51.7	57184.1365	nn04c_20180516_000000.wav	6	
1314	47.7	57454.8819	nn04c_20180516_000000.wav	4.621	
1315	50.2	58705.3416	nn04c_20180516_000000.wav	5.814	
1316	30.8	64064.3478	nn04c_20180516_000000.wav	3.167	marginal
1317	36.424	17760.4888	nn04c_20180522_000000.wav	3.022	marginal
1318	47.7	61101.768	nn04c_20180714_000000.wav	4.283	
1319	43.4	61543.157	nn04c_20180714_000000.wav	5.106	
1320	41.3	61814.434	nn04c_20180714_000000.wav	7.618	
1321	47.7	61863.41	nn04c_20180714_000000.wav	7.042	
1322	43.4	62048.113	nn04c_20180714_000000.wav	7.824	
1323	47.7	62407.281	nn04c_20180714_000000.wav	5.271	
1324	48.7	62566.522	nn04c_20180714_000000.wav	6.136	
1325	43.6	72186.9705	nn04c_20180826_000000.wav	3.431	
1326	42.8	72398.7057	nn04c_20180826_000000.wav	3.579	
1327	49	66202.0269	nn04c_20181017_000000.wav	6.667	
1328	59.7	68375.6544	nn04c_20181017_000000.wav	3.48	
1329	46.7	68380.2133	nn04c_20181017_000000.wav	6.176	
1330	43.6	68455.1936	nn04c_20181017_000000.wav	5.343	marginal
1331	33.7	68473.9485	nn04c_20181017_000000.wav	2.941	marginal
1332	41.1	75690.835	nn04d_20180717_000000.wav	4.47	
1333	40	75701.623	nn04d_20180717_000000.wav	6.022	
1334	34.4	75715.352	nn04d_20180717_000000.wav	4.433	
1335	34.4	75762.665	nn04d_20180717_000000.wav	5.357	
1336	33.3	2972.771	nn04f_20180616_000000.wav	1.737	marginal
1337	42.627	47521.0143	nn05a_20180426_000000.wav	4.194	
1338	45.97	48951.6249	nn05a_20180426_000000.wav	7.404	
1339	47.642	49161.398	nn05a_20180426_000000.wav	5.392	
1340	44.299	49169.0157	nn05a_20180426_000000.wav	9.03	
1341	44.299	49241.0756	nn05a_20180426_000000.wav	3.423	marginal
1342	35.94	49420.4423	nn05a_20180426_000000.wav	5.778	marginal
1343	41.791	49474.9558	nn05a_20180426_000000.wav	5.692	
1344	38.448	50593.9001	nn05a_20180426_000000.wav	7.061	
1345	46.806	52432.1683	nn05a_20180426_000000.wav	4.109	marginal
1346	41.1	56514.428	nn05a_20180531_000000.wav	8.174	
1347	41.1	56761.061	nn05a_20180531_000000.wav	8.559	
1348	44.3	56816.773	nn05a_20180531_000000.wav	5.777	
1349	39.6	56905.78	nn05a_20180531_000000.wav	6.077	
1350	44.3	56966.67	nn05a_20180531_000000.wav	8.559	
1351	39.6	57082.023	nn05a_20180531_000000.wav	8.559	
1352	44.3	57181.9	nn05a_20180531_000000.wav	7.746	
1353	42.7	57305.084	nn05a_20180531_000000.wav	8.987	
1354	41.1	57448.562	nn05a_20180531_000000.wav	8.602	
1355	39.6	57694.682	nn05a_20180531_000000.wav	8.816	
1356	39.099	58009.481	nn05a_20180531_000000.wav	4.254	
1357	39.6	58541.949	nn05a_20180531_000000.wav	6.376	
1358	39.6	58835.829	nn05a_20180531_000000.wav	4.493	marginal
1359	42.7	59070.83	nn05a_20180531_000000.wav	4.408	
1360	42.7	59651.777	nn05a_20180531_000000.wav	3.209	
1361	41.1	60000.377	nn05a_20180531_000000.wav	4.707	marginal
1362	44.3	60165.458	nn05a_20180531_000000.wav	2.995	
1363	44.3	60475.001	nn05a_20180531_000000.wav	6.034	
1364	44.4	43321.855	nn05a_20180606_000000.wav	4.581	
1365	37.8	43519.249	nn05a_20180606_000000.wav	2.66	marginal
1366	45.1	20686.408	nn05a_20181110_000000.wav	6.291	
1367	51.8	20721.9286	nn05a_20181110_000000.wav	5.178	
1368	46.8	22377.6548	nn05a_20181110_000000.wav	3.381	marginal
1369	50.1	65924.5933	nn05a_20181110_000000.wav	6.119	
1370	38.4	84608.6789	nn05a_20181110_000000.wav	7.49	marginal
1371	56.8	84625.2325	nn05a_20181110_000000.wav	4.408	marginal
1372	51	84633.7061	nn05a_20181110_000000.wav	5.992	
1373	42.6	84646.2453	nn05a_20181110_000000.wav	4.836	marginal
1374	40.1	1854.7826	nn05a_20181217_000000.wav	1.789	marginal
1375	38.8	1917.7639	nn05a_20181217_000000.wav	1.715	
1376	43.4	1925.1801	nn05a_20181217_000000.wav	3.204	
1377	42.7	2122.9938	nn05a_20181217_000000.wav	3.019	
1378	44	8326.5837	nn05a_20181217_000000.wav	2.534	marginal
1379	59.8	13642.8446	nn05a_20181217_000000.wav	3.689	
1380	40.1	34389.9503	nn05a_20181217_000000.wav	2.087	marginal
1381	41.4	66491.6646	nn05a_20181217_000000.wav	6.894	
1382	37.5	68201.4409	nn05a_20181217_000000.wav	4.51	
1383	36.2	68317.8261	nn05a_20181217_000000.wav	2.459	marginal
1384	40.1	68463.1676	nn05a_20181217_000000.wav	2.571	
1385	39.4	68466.4844	nn05a_20181217_000000.wav	4.546	
1386	36.16	20389.1006	nn05a_20190102_000000.wav	1.881	marginal
1387	36.69	21388.7958	nn05a_20190102_000000.wav	1.635	marginal
1388	35.5	53630.907	nn05a_20190102_000000.wav	5.18	marginal
1389	35.5	54231.7268	nn05a_20190102_000000.wav	2.46	marginal
1390	35.5	54376.3602	nn05a_20190102_000000.wav	1.602	marginal
1391	41.4	54699.9131	nn05a_20190102_000000.wav	6	
1392	38.8	54792.9318	nn05a_20190102_000000.wav	3.578	
1393	32.9	54882.7083	nn05a_20190102_000000.wav	3.578	
1394	41.4	55047.0188	nn05a_20190102_000000.wav	3.839	
1395	38.8	56075.5903	nn05a_20190102_000000.wav	4.062	marginal
1396	34.8	57126.969	nn05a_20190102_000000.wav	3.95	marginal
1397	39.4	57973.379	nn05a_20190102_000000.wav	3.465	marginal
1398	40.8	58000.9192	nn05a_20190102_000000.wav	1.379	marginal
1399	63.1	58527.1678	nn05a_20190102_000000.wav	7.118	
1400	50.6	58529.4783	nn05a_20190102_000000.wav	4.286	
1401	55.2	58548.7083	nn05a_20190102_000000.wav	4.435	
1402	65.7	58552.2486	nn05a_20190102_000000.wav	5.888	
1403	50	58557.2051	nn05a_20190102_000000.wav	5.366	
1404	42.1	58561.3417	nn05a_20190102_000000.wav	2.721	marginal
1405	48.6	58565.2175	nn05a_20190102_000000.wav	1.081	
1406	65.1	58567.1554	nn05a_20190102_000000.wav	5.739	
1407	48.6	58571.3665	nn05a_20190102_000000.wav	3.578	
1408	49.3	58573.7889	nn05a_20190102_000000.wav	4.136	
1409	58.5	58577.4783	nn05a_20190102_000000.wav	4.621	
1410	59.85	58592.4969	nn05a_20190102_000000.wav	3.536	
1411	40.1	58604.6833	nn05a_20190102_000000.wav	3.391	
1412	103.8	58606.8821	nn05a_20190102_000000.wav	1.922	
1413	55.9	58610.0871	nn05a_20190102_000000.wav	5.776	
1414	43.4	58618.9566	nn05a_20190102_000000.wav	4.435	
1415	39.4	58628.4598	nn05a_20190102_000000.wav	2.721	
1416	45.4	61119.9504	nn05a_20190102_000000.wav	6.522	marginal
1417	35.5	66778.174	nn05a_20190102_000000.wav	1.528	marginal
1418	104.276	23032.7595	nn05a_20190218_000000.wav	8.775	
1419	38.6	25810.5115	nn05a_20190218_000000.wav	4.326	marginal
1420	39.3	31685.9999	nn05a_20190218_000000.wav	2.186	marginal
1421	37.9	50478.1394	nn05a_20190218_000000.wav	2.93	marginal
1422	38.6	50612.6976	nn05a_20190218_000000.wav	2.572	marginal
1423	41.4	50616.7441	nn05a_20190218_000000.wav	3.767	
1424	49.1	51525.3023	nn05a_20190218_000000.wav	3.628	
1425	35.8	52014.9302	nn05a_20190218_000000.wav	3.442	
1426	52.6	52439.628	nn05a_20190218_000000.wav	3.721	marginal
1427	41.4	53389.0232	nn05a_20190218_000000.wav	4.837	
1428	38.6	53448.3258	nn05a_20190218_000000.wav	3.348	marginal
1429	40.7	53452.0931	nn05a_20190218_000000.wav	3.953	marginal
1430	44.2	53515.0698	nn05a_20190218_000000.wav	4.744	
1431	51.2	53515.5814	nn05a_20190218_000000.wav	6.372	
1432	35.402	53518.5811	nn05a_20190218_000000.wav	5.031	marginal
1433	42.1	53534.093	nn05a_20190218_000000.wav	3.209	
1434	37.2	53537.8605	nn05a_20190218_000000.wav	4.419	marginal
1435	48.4	56804.3023	nn05a_20190218_000000.wav	4.372	
1436	45.6	58978.6745	nn05a_20190218_000000.wav	2.605	marginal
1437	36.5	58981.8838	nn05a_20190218_000000.wav	5.72	marginal
1438	46.3	62035.2791	nn05a_20190218_000000.wav	3.488	
1439	192.5	2417.739	nn05b_20180309_000000.wav	5.143	
1440	172.9	2592.9318	nn05b_20180309_000000.wav	4.77	
1441	47.1	2604.0745	nn05b_20180309_000000.wav	6.522	marginal
1442	48.7	3287.9625	nn05b_20180309_000000.wav	4.212	
1443	43	3711.1675	nn05b_20180309_000000.wav	4.733	
1444	71.4	3877.9378	nn05b_20180309_000000.wav	4.174	
1445	33.1	3891.2794	nn05b_20180309_000000.wav	2.944	marginal
1446	47.805	36913.2424	nn05b_20180309_000000.wav	4.194	marginal
1447	47.6	36920.9627	nn05b_20180309_000000.wav	4.844	
1448	35.7	37216.4906	nn05b_20180309_000000.wav	7.305	marginal
1449	31.6	37252.2297	nn05b_20180309_000000.wav	8.944	marginal
1450	30.5	37261.8072	nn05b_20180309_000000.wav	6.522	marginal
1451	29.925	37271.7865	nn05b_20180309_000000.wav	5.879	marginal
1452	30.27	37281.121	nn05b_20180309_000000.wav	3.242	marginal
1453	29.64	37284.5589	nn05b_20180309_000000.wav	6.093	
1454	33.1	37300.1553	nn05b_20180309_000000.wav	3.354	
1455	42.252	37670.5707	nn05b_20180309_000000.wav	8.424	
1456	32.419	37682.4325	nn05b_20180309_000000.wav	6.363	
1457	33.463	37694.5727	nn05b_20180309_000000.wav	2.567	
1458	31.415	37710.4072	nn05b_20180309_000000.wav	4.023	
1459	38.244	37722.0905	nn05b_20180309_000000.wav	2.525	marginal
1460	32.012	37727.2175	nn05b_20180309_000000.wav	7.416	marginal
1461	41.622	37769.8723	nn05b_20180309_000000.wav	2.348	marginal
1462	29.366	37774.1818	nn05b_20180309_000000.wav	3.381	
1463	45.756	37774.8665	nn05b_20180309_000000.wav	2.44	marginal
1464	32.012	37778.547	nn05b_20180309_000000.wav	4.865	marginal
1465	30.049	37785.2659	nn05b_20180309_000000.wav	5.007	marginal
1466	48.667	37807.383	nn05b_20180309_000000.wav	1.91	marginal
1467	32.667	37824.7956	nn05b_20180309_000000.wav	3.776	marginal
1468	33.1	38288.5154	nn05b_20180309_000000.wav	7.305	
1469	45.073	38356.1179	nn05b_20180309_000000.wav	3.093	marginal
1470	50.7	40401.4843	nn05b_20180309_000000.wav	7.454	
1471	46.1	40465.6583	nn05b_20180309_000000.wav	4.211	
1472	34.2	40477.2111	nn05b_20180309_000000.wav	6.522	
1473	46.6	40481.3478	nn05b_20180309_000000.wav	3.913	marginal
1474	51.2	40519.5837	nn05b_20180309_000000.wav	5.813	
1475	32.6	42187.8819	nn05b_20180309_000000.wav	4.285	marginal
1476	47.1	42196.7514	nn05b_20180309_000000.wav	5.516	
1477	33.6	42202.416	nn05b_20180309_000000.wav	4.211	
1478	52.3	42413.0868	nn05b_20180309_000000.wav	3.838	marginal
1479	44.264	42437.2455	nn05b_20180309_000000.wav	5.842	
1480	51.2	45131.7577	nn05b_20180309_000000.wav	4.285	
1481	50.7	46982.8136	nn05b_20180309_000000.wav	4.1	marginal
1482	44.5	48330.3167	nn05b_20180309_000000.wav	5.441	
1483	34.2	48339.857	nn05b_20180309_000000.wav	3.689	
1484	51.8	49456.4532	nn05b_20180309_000000.wav	6.224	
1485	43.5	51099.4843	nn05b_20180309_000000.wav	7.044	
1486	30	51108.652	nn05b_20180309_000000.wav	5.679	
1487	51.8	51115.9564	nn05b_20180309_000000.wav	3.69	
1488	44	53529.3352	nn05b_20180309_000000.wav	3.839	
1489	31.6	53857.9191	nn05b_20180309_000000.wav	4.211	
1490	39.9	54023.0496	nn05b_20180309_000000.wav	6.373	
1491	47.6	54131.1614	nn05b_20180309_000000.wav	5.367	
1492	34.2	54156.1303	nn05b_20180309_000000.wav	3.988	marginal
1493	67.3	56046.4284	nn05b_20180309_000000.wav	3.28	
1494	66.2	56050.7514	nn05b_20180309_000000.wav	3.056	
1495	35.7	58324.5279	nn05b_20180309_000000.wav	5.18	
1496	36.195	59180.0766	nn05b_20180309_000000.wav	3.724	
1497	35.512	60175.486	nn05b_20180309_000000.wav	5.735	marginal
1498	35.512	60342.921	nn05b_20180309_000000.wav	5.349	marginal
1499	42.341	60608.2991	nn05b_20180309_000000.wav	6.805	marginal
1500	45.405	77719.9734	nn05b_20180309_000000.wav	6.412	marginal
1501	36.2	34940.0114	nn05b_20180414_000000.wav	5.264	marginal
1502	38.2	43023.3723	nn05b_20180414_000000.wav	1.798	marginal
1503	72.4	46949.281	nn05b_20180414_000000.wav	4.75	
1504	126.3	47056.8103	nn05b_20180414_000000.wav	6.334	
1505	69.7	47155.8659	nn05b_20180414_000000.wav	4.579	
1506	72.4	47251.3695	nn05b_20180414_000000.wav	3.98	
1507	50.207	47254.7931	nn05b_20180414_000000.wav	4.753	
1508	42.3	47496.8988	nn05b_20180414_000000.wav	4.408	
1509	63.5	47855.8973	nn05b_20180414_000000.wav	5.007	
1510	45.1	47881.4036	nn05b_20180414_000000.wav	1.455	
1511	47.1	47905.5321	nn05b_20180414_000000.wav	1.969	
1512	47.928	29685.279	nn05b_20180522_000000.wav	9.281	
1513	35.315	29707.938	nn05b_20180522_000000.wav	4.317	
1514	36.577	30110.6434	nn05b_20180522_000000.wav	3.645	marginal
1515	30.901	30246.9036	nn05b_20180522_000000.wav	6.513	marginal
1516	31.4	30294.074	nn05b_20180522_000000.wav	5.329	
1517	32.162	30355.863	nn05b_20180522_000000.wav	4.258	marginal
1518	47.928	30456.484	nn05b_20180522_000000.wav	5.856	
1519	47.928	30565.64	nn05b_20180522_000000.wav	5.745	
1520	36	58223.59	nn05b_20180522_000000.wav	5.031	
1521	32.6	60822.932	nn05b_20180522_000000.wav	2.05	marginal
1522	36	62240.236	nn05b_20180522_000000.wav	5.255	
1523	39.5	62474.087	nn05b_20180522_000000.wav	2.832	
1524	57.387	62566.211	nn05b_20180522_000000.wav	3.317	
1525	32.6	62573.515	nn05b_20180522_000000.wav	2.236	
1526	52.342	63373.789	nn05b_20180522_000000.wav	6.335	
1527	38.4	63490.807	nn05b_20180522_000000.wav	2.795	marginal
1528	32.6	63813.988	nn05b_20180522_000000.wav	3.988	
1529	31.4	64283.106	nn05b_20180522_000000.wav	5.776	
1530	49.189	65935.565	nn05b_20180522_000000.wav	2.385	
1531	42.831	63622.6034	nn05b_20180617_000000.wav	7.352	
1532	37.244	63711.8866	nn05b_20180617_000000.wav	3.436	
1533	38.175	63762.0813	nn05b_20180617_000000.wav	4.064	
1534	38.175	63923.0097	nn05b_20180617_000000.wav	4.988	
1535	37.244	63979.2635	nn05b_20180617_000000.wav	3.066	
1536	39.106	64023.4728	nn05b_20180617_000000.wav	5.653	
1537	111.732	64130.9556	nn05b_20180617_000000.wav	9.716	
1538	67.039	64145.7339	nn05b_20180617_000000.wav	2.882	
1539	54.935	64233.0442	nn05b_20180617_000000.wav	3.88	
1540	54.935	64370.697	nn05b_20180617_000000.wav	4.064	marginal
1541	44.207	64376.6084	nn05b_20180617_000000.wav	5.475	
1542	54.004	64385.0689	nn05b_20180617_000000.wav	7.252	
1543	59.59	64396.5591	nn05b_20180617_000000.wav	3.916	
1544	44.693	64406.1649	nn05b_20180617_000000.wav	3.695	marginal
1545	38.8	55547.6645	nn05b_20180925_000000.wav	5.702	
1546	62.2	55555.3788	nn05b_20180925_000000.wav	3.354	
1547	48.6	60861.205	nn05b_20190209_000000.wav	3.578	
1548	49.2	63887.2546	nn05b_20190209_000000.wav	1.453	
1549	94.6	63947.4037	nn05b_20190209_000000.wav	4.77	
1550	65	64659.913	nn05b_20190209_000000.wav	5.516	
1551	63.1	64724.6833	nn05b_20190209_000000.wav	3.503	
1552	54.9	64825.9006	nn05b_20190209_000000.wav	1.342	
1553	59.9	64938.8571	nn05b_20190209_000000.wav	6.819	
1554	59.3	65302.9565	nn05b_20190209_000000.wav	5.814	
1555	53.6	65544.2235	nn05b_20190209_000000.wav	5.963	
1556	63.1	66868.3229	nn05b_20190209_000000.wav	4.025	
1557	46	66979.4534	nn05b_20190209_000000.wav	1.565	
1558	43.5	66984.7453	nn05b_20190209_000000.wav	2.757	marginal
1559	37.5	28879.677	nn05c_20190214_000000.wav	3.465	marginal
1560	40.6	56059.3352	nn05d_20180405_000000.wav	2.348	
1561	36.776	19472.4821	nn05d_20180518_000000.wav	5.007	
1562	46.806	19479.3723	nn05d_20180518_000000.wav	4.708	marginal
1563	37.612	22080.9158	nn05d_20180518_000000.wav	5.435	
1564	44.734	61337.9742	nn05d_20180518_000000.wav	3.808	
1565	48.876	62657.3322	nn05d_20180518_000000.wav	4.065	marginal
1566	34.793	86272.4637	nn05d_20180518_000000.wav	4.622	marginal
1567	33.964	86324.4266	nn05d_20180518_000000.wav	1.352	marginal
1568	39.7	66113.5155	nn05d_20180603_000000.wav	5.292	
1569	91.4	66115.3043	nn05d_20180603_000000.wav	7.155	
1570	35.9	66141.3913	nn05d_20180603_000000.wav	4.248	
1571	36.046	66142.621	nn05d_20180603_000000.wav	4.211	
1572	182.805	66192.1117	nn05d_20180603_000000.wav	5.833	
1573	42.3	2549.404	nn05d_20180702_000000.wav	3.653	
1574	39.277	37778.72	nn05d_20180702_000000.wav	11.081	
1575	33.4	51508.584	nn05d_20180702_000000.wav	3.429	
1576	32.3	52255.081	nn05d_20180702_000000.wav	7.23	
1577	31.2	53514.298	nn05d_20180702_000000.wav	2.721	marginal
1578	30.1	54474.559	nn05d_20180702_000000.wav	3.541	marginal
1579	33.4	55204.36	nn05d_20180702_000000.wav	6.112	
1580	34.5	55397.068	nn05d_20180702_000000.wav	6.187	
1581	39	59579.478	nn05d_20180702_000000.wav	3.056	marginal
1582	38.872	59757.1616	nn05d_20180702_000000.wav	4.814	
1583	40.1	59924.609	nn05d_20180702_000000.wav	3.727	
1584	40.1	60265.602	nn05d_20180702_000000.wav	2.609	marginal
1585	39	81556.211	nn05d_20180702_000000.wav	3.69	marginal
1586	48.6	1496.3105	nn05d_20181022_000000.wav	2.161	
1587	46	1964.385	nn05d_20181022_000000.wav	1.416	marginal
1588	51.4	57206.679	nn05d_20181118_000000.wav	5.735	
1589	47.8	57767.863	nn05d_20181118_000000.wav	8.217	
1590	61	58712.4736	nn05d_20181118_000000.wav	7.874	
1591	54.4	59275.241	nn05d_20181118_000000.wav	5.392	marginal
1592	47.8	59309.5549	nn05d_20181118_000000.wav	6.869	
1593	41.9	59313.642	nn05d_20181118_000000.wav	3.681	
1594	49.2	59315.6963	nn05d_20181118_000000.wav	3.039	
1595	49.2	59320.8745	nn05d_20181118_000000.wav	5.007	
1596	39	59330.2467	nn05d_20181118_000000.wav	3.338	
1597	47.8	59332.8894	nn05d_20181118_000000.wav	7.318	marginal
1598	44.1	59345.8481	nn05d_20181118_000000.wav	6.933	
1599	43.641	59363.5227	nn05d_20181118_000000.wav	6.612	
1600	42.394	59368.5385	nn05d_20181118_000000.wav	2.395	
1601	44.414	59375.2489	nn05d_20181118_000000.wav	6.254	marginal
1602	30.9	59402.0307	nn05d_20181118_000000.wav	5.478	marginal
1603	36.7	59412.3017	nn05d_20181118_000000.wav	4.836	
1604	50.7	59727.3253	nn05d_20181118_000000.wav	6.463	
1605	36.7	59843.4993	nn05d_20181118_000000.wav	4.366	marginal
1606	47.8	60110.204	nn05d_20181118_000000.wav	3.21	
1607	39	60246.8345	nn05d_20181118_000000.wav	3.594	marginal
1608	35.3	60299.3366	nn05d_20181118_000000.wav	2.054	marginal
1609	36	60339.642	nn05d_20181118_000000.wav	3.124	marginal
1610	49.2	60348.2867	nn05d_20181118_000000.wav	4.023	marginal
1611	50.7	60729.2824	nn05d_20181118_000000.wav	3.594	
1612	41.2	60908.9915	nn05d_20181118_000000.wav	2.054	
1613	42.6	61109.7217	nn05d_20181118_000000.wav	4.023	marginal
1614	52.2	63390.0984	nn05d_20181118_000000.wav	2.311	
1615	47.8	63392.4094	nn05d_20181118_000000.wav	2.011	marginal
1616	51.7	74818.6956	nn05d_20181220_000000.wav	3.652	marginal
1617	100	0.531	nn05e_20180412_000000.wav	9.8	
1618	52.814	28132.0499	nn05e_20180504_000000.wav	2.011	
1619	46.989	37273.7826	nn05e_20180504_000000.wav	8.423	marginal
1620	42.6	76971.4836	nn05e_20181021_000000.wav	2.696	
1621	46.8	77429.3323	nn05e_20181021_000000.wav	3.937	marginal
1622	47.6	77692.1854	nn05e_20181021_000000.wav	3.167	marginal
1623	44.3	78232.5277	nn05e_20181021_000000.wav	3.937	
1624	39.3	78342.7959	nn05e_20181021_000000.wav	4.494	
1625	37.333	9834.8942	nn06a_20180512_000000.wav	1.752	marginal
1626	42.9	9843.2049	nn06a_20180512_000000.wav	5.143	marginal
1627	34.115	9874.2856	nn06a_20180512_000000.wav	1.714	marginal
1628	41.1	9882.7452	nn06a_20180512_000000.wav	3.466	marginal
1629	156.7	22187.18	nn06a_20180512_000000.wav	1.714	
1630	157.3	22190.0496	nn06a_20180512_000000.wav	1.528	
1631	156.4	22192.9564	nn06a_20180512_000000.wav	1.789	
1632	153.8	22196.0869	nn06a_20180512_000000.wav	2.161	
1633	152.6	22199.18	nn06a_20180512_000000.wav	1.453	
1634	148.8	22201.8073	nn06a_20180512_000000.wav	1.379	
1635	62.8	22204.5092	nn06a_20180512_000000.wav	2.348	
1636	54.6	22208.8695	nn06a_20180512_000000.wav	2.012	
1637	58.1	22211.5527	nn06a_20180512_000000.wav	3.876	
1638	41.7	22217.7018	nn06a_20180512_000000.wav	2.199	
1639	49.3	22221.5031	nn06a_20180512_000000.wav	3.727	
1640	46.4	22234.7701	nn06a_20180512_000000.wav	3.131	
1641	53.4	22242.6708	nn06a_20180512_000000.wav	3.056	
1642	49.9	22249.7887	nn06a_20180512_000000.wav	2.459	
1643	55.2	22251.7266	nn06a_20180512_000000.wav	3.615	marginal
1644	53.4	22257.9503	nn06a_20180512_000000.wav	3.802	
1645	41.1	22285.4161	nn06a_20180512_000000.wav	2.795	
1646	54	22356.708	nn06a_20180512_000000.wav	4.211	
1647	148.5	22363.0061	nn06a_20180512_000000.wav	2.385	
1648	195.5	22370.6459	nn06a_20180512_000000.wav	1.528	
1649	43.4	22415.4781	nn06a_20180512_000000.wav	2.609	
1650	40.5	22511.6273	nn06a_20180512_000000.wav	2.46	marginal
1651	38.7	22515.8757	nn06a_20180512_000000.wav	1.528	marginal
1652	160.3	22573.8632	nn06a_20180512_000000.wav	4.621	
1653	101.532	8504.9813	nn06a_20180615_000000.wav	5.516	
1654	106.577	8515.6024	nn06a_20180615_000000.wav	3.875	
1655	94.595	8608.5837	nn06a_20180615_000000.wav	3.242	
1656	53.604	10106.5714	nn06a_20180615_000000.wav	3.689	
1657	51.712	10112.3851	nn06a_20180615_000000.wav	3.466	
1658	48.559	10128.6707	nn06a_20180615_000000.wav	3.168	marginal
1659	51.712	10137.3913	nn06a_20180615_000000.wav	3.69	
1660	55.823	10140.905	nn06a_20180615_000000.wav	2.867	marginal
1661	40.119	67131.6075	nn06a_20180615_000000.wav	2.567	marginal
1662	56.836	67148.6831	nn06a_20180615_000000.wav	5.136	
1663	33.433	67742.5119	nn06a_20180615_000000.wav	3.081	
1664	40.955	67927.2281	nn06a_20180615_000000.wav	3.381	marginal
1665	100.299	67942.7202	nn06a_20180615_000000.wav	2.525	
1666	48.478	67958.1052	nn06a_20180615_000000.wav	4.451	
1667	117.851	68017.9256	nn06a_20180615_000000.wav	2.61	
1668	101.701	68425.3496	nn06a_20180615_000000.wav	4.36	
1669	47.642	68526.5562	nn06a_20180615_000000.wav	3.681	
1670	44.299	68554.9728	nn06a_20180615_000000.wav	1.883	
1671	59.343	68580.8985	nn06a_20180615_000000.wav	2.653	
1672	48.478	68581.9256	nn06a_20180615_000000.wav	3.595	
1673	66.943	68692.0443	nn06a_20180615_000000.wav	1.35	
1674	45.11	68698.7857	nn06a_20180615_000000.wav	2.011	
1675	57.672	68703.3207	nn06a_20180615_000000.wav	6.034	
1676	42.627	68704.2195	nn06a_20180615_000000.wav	4.022	
1677	81.747	68721.2049	nn06a_20180615_000000.wav	2.984	
1678	265.839	68781.1258	nn06a_20180615_000000.wav	3.907	
1679	258.759	68786.0635	nn06a_20180615_000000.wav	2.167	
1680	258.759	68792.742	nn06a_20180615_000000.wav	5.151	
1681	50.985	68799.5948	nn06a_20180615_000000.wav	4.921	
1682	88.828	68844.0084	nn06a_20180615_000000.wav	2.21	
1683	258.759	68903.2295	nn06a_20180615_000000.wav	4.13	
1684	44.299	68918.0369	nn06a_20180615_000000.wav	2.482	
1685	151.908	68989.7842	nn06a_20180615_000000.wav	6.821	
1686	44.299	69063.1325	nn06a_20180615_000000.wav	2.953	marginal
1687	76.06	69077.4263	nn06a_20180615_000000.wav	2.525	
1688	44.009	69081.1858	nn06a_20180615_000000.wav	2.609	
1689	49.112	69082.49	nn06a_20180615_000000.wav	2.385	
1690	38.448	69150.064	nn06a_20180615_000000.wav	4.339	
1691	37.977	69153.9411	nn06a_20180615_000000.wav	3.979	
1692	109.493	69421.412	nn06a_20180615_000000.wav	2.953	
1693	64.358	69500.91	nn06a_20180615_000000.wav	3.809	marginal
1694	42.627	69911.1054	nn06a_20180615_000000.wav	7.532	marginal
1695	45.97	69998.6146	nn06a_20180615_000000.wav	4.065	marginal
1696	40.119	70012.9084	nn06a_20180615_000000.wav	3.552	marginal
1697	60.179	70059.9328	nn06a_20180615_000000.wav	1.712	
1698	56.644	70596.5657	nn06a_20180615_000000.wav	6.749	
1699	56	70608.0982	nn06a_20180615_000000.wav	4.751	
1700	84.322	70619.088	nn06a_20180615_000000.wav	2.962	
1701	52.782	70624.2034	nn06a_20180615_000000.wav	3.238	
1702	56	70646.6574	nn06a_20180615_000000.wav	3.851	
1703	40.552	70696.5374	nn06a_20180615_000000.wav	1.634	marginal
1704	49.313	70805.5332	nn06a_20180615_000000.wav	2.483	
1705	58.507	70901.7216	nn06a_20180615_000000.wav	5.05	marginal
1706	46.806	70911.3507	nn06a_20180615_000000.wav	4.279	
1707	61.015	70944.3807	nn06a_20180615_000000.wav	6.89	
1708	42.627	70949.131	nn06a_20180615_000000.wav	3.552	
1709	40.955	70955.422	nn06a_20180615_000000.wav	5.778	
1710	46.806	71645.3964	nn06a_20180615_000000.wav	3.252	
1711	42.627	71677.1081	nn06a_20180615_000000.wav	2.354	marginal
1712	56	72364.9428	nn06a_20180615_000000.wav	2.097	marginal
1713	59.343	72387.0254	nn06a_20180615_000000.wav	2.61	marginal
1714	49.875	72860.3446	nn06a_20180615_000000.wav	1.995	marginal
1715	48.92	72873.7958	nn06a_20180615_000000.wav	1.612	marginal
1716	45.057	72880.9494	nn06a_20180615_000000.wav	2.252	marginal
1717	56.126	1184.348	nn06a_20180716_000000.wav	3.484	marginal
1718	61.171	10039.267	nn06a_20180716_000000.wav	2.832	
1719	60.541	10044.932	nn06a_20180716_000000.wav	3.019	
